2023-09-08,NA,30527.1428571429,16402.8571428571,35171.8571428571
2023-09-09,NA,30489.7142857143,16313.2857142857,35009
2023-09-10,NA,30456,16286,35001.1428571429
2023-09-11,NA,30390,16214.7142857143,34898.7142857143
2023-09-12,NA,30362.4285714286,16153.1428571429,34732.2857142857
2023-09-13,NA,30293.5714285714,16070,34665
2023-09-14,NA,30331.5714285714,15980,34661.1428571429
2023-09-15,NA,29932.1428571429,15904,34730.7142857143
2023-09-16,NA,29872.7142857143,15800.7142857143,34705.8571428571
2023-09-17,NA,29798.4285714286,15702.7142857143,34655.5714285714
2023-09-18,NA,29692.7142857143,15632.1428571429,34707.4285714286
2023-09-19,NA,29639.5714285714,15571,34772
2023-09-20,NA,29583.7142857143,15511.2857142857,34733.5714285714
2023-09-21,NA,29530.1428571429,15457.8571428571,34668.7142857143
2023-09-22,NA,29893,15399.8571428571,34628.5714285714
2023-09-23,NA,29742.7142857143,15350.2857142857,34552
2023-09-24,NA,29620.5714285714,15283.7142857143,34466.4285714286
2023-09-25,NA,29572.1428571429,15223.5714285714,34417.2857142857
2023-09-26,NA,29518.4285714286,15182.5714285714,34334.5714285714
2023-09-27,NA,29494.8571428571,15207.2857142857,34333.4285714286
2023-09-28,NA,29315.5714285714,15130.2857142857,34278.7142857143
2023-09-29,NA,29258,15001.1428571429,34168
2023-09-30,NA,29232.5714285714,14892.8571428571,34135.5714285714
2023-10-01,NA,29207,14748.2857142857,34082.7142857143
2023-10-02,NA,29155.1428571429,14648.7142857143,33983.1428571429
2023-10-03,NA,28976.1428571429,14475.7142857143,33827.1428571429
2023-10-04,NA,28734.8571428571,14278,33645.7142857143
2023-10-05,NA,28653.4285714286,14188.5714285714,33418.7142857143
2023-10-06,NA,28499.8571428571,14213.8571428571,33249.8571428571
2023-10-07,NA,28413.5714285714,14192.5714285714,33048
2023-10-08,NA,28324,14182,32910.4285714286
2023-10-09,NA,28233.8571428571,14130.4285714286,32771
2023-10-10,NA,28221.5714285714,14088.8571428571,32608.4285714286
2023-10-11,NA,28263.1428571429,14042.4285714286,32362.8571428571
2023-10-12,NA,28240.7142857143,13925.2857142857,32316.2857142857
2023-10-13,NA,28222.4285714286,13920.5714285714,32301.4285714286
2023-10-14,NA,28221,13954.8571428571,32230.4285714286
2023-10-15,NA,28215.7142857143,13948.5714285714,32132.4285714286
2023-10-16,NA,28172.1428571429,13895.5714285714,32059.5714285714
2023-10-17,NA,28091.8571428571,13822.4285714286,32052.5714285714
2023-10-18,NA,27984.1428571429,13729.1428571429,32095
2023-10-19,NA,27948,13739.2857142857,32068.5714285714
2023-10-20,NA,27634.1428571429,13613.5714285714,32007.8571428571
2023-10-21,NA,27604.7142857143,13552.1428571429,31981.1428571429
2023-10-22,NA,27484.8571428571,13470.5714285714,31897.7142857143
2023-10-23,NA,27431.2857142857,13407.7142857143,31894.4285714286
2023-10-24,NA,27444.7142857143,13364.4285714286,31854.1428571429
2023-10-25,NA,27485.2857142857,13336.7142857143,31849.1428571429
2023-10-26,NA,27458,13293.2857142857,31822.5714285714
